Player,GP,G,A,TP,PPG,PIM,POS,firstYear,lastYear,Awards,Cups,All-Star Games,HoF,shap_GP,shap_G,shap_A,shap_TP,shap_PPG,shap_PIM,shap_POS,shap_Awards,shap_Cups,shap_All-Star Games,BaseValue,FinalValue,HoF_Probability
Rod Brind'Amour,1484,452,732,1184,0.7979999999999999,1100,1,1988,2010,0,1,1,0,-0.15534914,0.6175484,2.867958,1.3974131,-0.05144582,1.0019882,-0.7720831,-0.101591595,-1.0409318,-1.0327071,-4.187,-1.3008520240783694,0.2140216576224272
Sergei Fedorov,1248,483,696,1179,0.945,839,1,1990,2009,2,3,6,1,-1.1344254,3.1828024,2.5840561,0.8259522,0.9024625,1.7409043,-0.5404165,1.3965603,3.4747164,3.3080952,-4.187,12.688133514404296,0.9999969124621654
Bobby Hull,1063,610,560,1170,1.101,640,1,1957,1980,5,1,12,1,-0.30707568,2.6773055,2.1347592,0.9693684,1.819066,0.9156816,-0.6635979,1.3965603,-1.1032602,4.1825814,-4.187,8.14146450805664,0.999708874373006
Daniel Alfredsson,1246,444,713,1157,0.929,510,1,1995,2014,1,0,6,0,-1.6909025,-1.1035814,2.7835114,0.59733546,0.80891156,-1.1077272,-0.7038702,0.6693932,-1.3073653,2.9416375,-4.187,-0.6087548370361331,0.35234328872064224
Michel Goulet,1089,548,604,1152,1.058,825,1,1979,1994,0,0,5,1,-1.1875105,2.995786,2.2747598,1.3411803,1.4850407,1.8632613,-0.6476782,-0.19277467,-1.2608659,1.9033501,-4.187,5.575059211730957,0.9962230682078071
Nicklas Lidstrom,1564,264,878,1142,0.73,514,2,1991,2012,8,4,11,1,0.019245159,-1.796498,3.5679648,1.2234862,-0.85252315,-0.8608234,1.7666925,1.4983232,2.9815273,4.580257,-4.187,7.921406066894531,0.999637239925053
Marian Hossa,1309,525,609,1134,0.866,628,1,1997,2021,0,3,5,1,-1.434896,3.113767,2.4751143,1.4986587,-0.29756364,0.99276876,-0.6605473,-0.19277467,3.690699,1.7304642,-4.187,8.163586891174315,0.9997152422358587
Bernie Federko,1000,369,761,1130,1.13,487,1,1976,1990,0,0,2,1,1.2172302,0.2871624,3.5043511,1.6031308,2.3467755,-0.41819587,-0.68659294,-0.11947112,-1.3185341,0.1450956,-4.187,1.1567213897705075,0.7607364639370868
Mike Bossy,752,573,553,1126,1.4969999999999999,222,1,1977,1987,2,4,7,1,0.08561976,2.8192317,2.3234715,1.0547498,1.8626797,-1.7661618,-0.54933816,1.3965603,3.249355,3.5753984,-4.187,9.778946197509764,0.9999433717639693
Joe Nieuwendyk,1257,564,562,1126,0.8959999999999999,677,1,1986,2007,2,3,4,1,-1.1875364,2.9907677,1.5397522,1.1245136,1.1914024,1.3546351,-0.55633616,1.2983991,3.6860783,1.4017754,-4.187,9.84398678588867,0.9999469374870483
Darryl Sittler,1096,484,637,1121,1.023,948,1,1970,1985,0,0,4,1,-1.1740285,3.119819,2.4861274,1.5181332,0.9564991,1.1634394,-0.6476782,-0.19277467,-1.2133092,0.9591861,-4.187,3.962442672729492,0.9813382764792187
Frank Mahovlich,1181,533,570,1103,0.934,1056,1,1956,1974,1,6,15,1,-0.79401505,3.2557342,1.516742,1.0017943,0.95976406,1.2887589,-0.5404165,0.6693932,3.5284545,4.589248,-4.187,12.082474029541014,0.9999943422240651
Glenn Anderson,1129,498,601,1099,0.973,1120,1,1980,1996,0,6,4,1,-1.480137,3.476693,1.7327036,1.5579722,2.9450343,1.1183698,-0.5404165,-0.19277467,3.8411393,1.004945,-4.187,10.756665504455565,0.9999786975146119
Theo Fleury,1084,455,633,1088,1.004,1840,1,1988,2003,0,1,7,0,-1.5238934,-0.1987252,2.4770386,-0.024358112,0.29577452,-1.3880672,-0.6953417,-0.3149353,-0.94956845,3.9573586,-4.187,-1.027824127197266,0.26350615989713033
Yevgeni Malkin,912,417,661,1078,1.182,960,1,2006,2021,6,3,4,0,1.0629407,0.5019013,2.4481566,-0.018473074,2.3592873,0.31803066,-0.59165484,1.3291894,3.4094868,1.1951365,-4.187,6.764061248779297,0.998846800601306
Henrik Sedin,1330,240,830,1070,0.805,680,1,2000,2018,2,0,3,0,-1.192425,-1.6641171,2.7248967,-0.01512716,-0.5453482,1.1785887,-0.89280146,1.3003111,-1.2810522,-0.3259647,-4.187,-3.7076145048141482,0.023948386752856803
Dave Taylor,1111,431,638,1069,0.9620000000000001,1589,1,1977,1994,0,0,4,0,-1.2235807,-0.96091765,2.3293946,0.045074306,2.9233425,-1.2195864,-0.70837075,-0.1992452,-1.2133092,1.0291636,-4.187,-2.1614544029235843,0.10326569326563048
Keith Tkachuk,1201,538,527,1065,0.887,2219,1,1991,2010,0,0,5,0,-1.1122164,3.0539987,0.27126488,-0.097303286,1.0205011,-1.3349319,-0.57758504,-0.20267618,-1.2606165,1.5479832,-4.187,-1.7663650150299075,0.14599495748345623
Ray Whitney,1330,385,679,1064,0.8,465,1,1991,2014,0,1,2,0,-1.6636102,0.14779866,3.0212185,0.27569935,-0.26431325,-0.5411136,-0.81199795,-0.12594166,-1.2412939,-0.090273425,-4.187,-3.817217015743256,0.021515801575570693
Pat Verbeek,1424,521,541,1063,0.746,2905,1,1982,2002,0,1,2,0,-0.19518712,3.3183372,1.1274712,0.17862596,-0.7027134,-1.4918594,-0.7652602,-0.12937261,-1.121381,-0.15151794,-4.187,-3.9246702427864077,0.019366191948047125
Joe Mullen,1062,502,561,1063,1.001,241,1,1979,1997,0,3,3,1,-0.36857814,3.3654213,2.2208126,0.3928246,2.5317066,-1.5077758,-0.5603043,-0.12594166,3.670924,-0.11320063,-4.187,5.687466896057129,0.9966232762146806
Denis Potvin,1060,310,742,1052,0.992,1356,2,1973,1988,4,4,9,1,-0.29963824,-0.7349161,3.1473906,0.347775,2.1550624,-0.34205562,1.5420241,1.5081238,2.8925757,4.5073576,-4.187,10.836337364196776,0.9999803288415993
Henri Richard,1256,358,688,1046,0.833,928,1,1955,1975,0,11,10,1,-0.75909674,0.5441829,2.639478,0.30616793,-0.18620005,0.80053437,-0.695866,-0.3149353,3.5631797,4.658465,-4.187,7.128006256103515,0.9991983257877993
Daniel Sedin,1306,393,648,1041,0.797,546,1,2000,2018,2,0,3,0,-1.7818019,0.029975887,2.3970075,-0.035050362,-0.8080332,-0.60578847,-0.8190474,1.1985482,-1.3845775,-0.09215935,-4.187,-4.306124732911587,0.013306264770697037
Bobby Smith,1077,357,679,1036,0.9620000000000001,917,1,1978,1993,1,1,4,0,-1.3882302,0.19566979,2.315585,-0.08830485,2.8985925,0.91505677,-0.69891655,0.60202223,-1.0523007,0.98654383,-4.187,1.8869479064941403,0.8684071409835175
Martin St. Louis,1134,391,642,1033,0.9109999999999999,310,1,1998,2015,4,1,6,1,-1.9347367,0.014570178,2.5209537,-0.12376219,0.6895387,-1.7696483,-0.7078383,1.4273506,-1.1570426,3.422569,-4.187,0.129690921783447,0.5323773616084891
Doug Weight,1238,278,755,1033,0.8340000000000001,970,1,1990,2011,0,1,4,0,-1.0944517,-1.8541739,2.5703125,0.17576736,-0.34860638,0.58937603,-0.8871095,-0.22535643,-1.0368536,0.99084413,-4.187,-4.212799751281739,0.014588874089164854
Alexander Mogilny,990,473,559,1032,1.042,432,1,1989,2006,0,1,4,0,0.9632955,0.16235927,2.1705601,0.20972571,0.54847306,-1.687693,-0.68628633,-0.1992452,-1.2059923,0.69822776,-4.187,-4.1768710250854495,0.01511449728646434
Alexei Kovalev,1316,430,599,1029,0.782,1304,1,1992,2013,0,1,3,0,-1.3229742,-0.9390742,1.8854896,0.06573976,-0.7101422,0.58512557,-0.81258184,-0.12594166,-1.121381,-0.3536608,-4.187,-5.713426792144776,0.0032904771483795838
Brian Leetch,1205,247,781,1028,0.853,571,2,1987,2006,4,1,9,1,-0.8494479,-1.5777457,3.3859673,0.2972435,-0.41779086,0.8001711,2.0714912,1.5291135,-0.94447154,5.281612,-4.187,6.2385905151367185,0.9980511994866543
Patrick Kane,978,392,635,1027,1.05,380,1,2007,2021,5,3,9,0,0.9933811,0.37347552,2.7484045,0.2534354,0.63257396,-1.1559027,-0.60057646,1.4273506,3.4155395,4.059302,-4.187,6.966602600097656,0.999058037418527
Patrik Elias,1240,408,617,1025,0.8270000000000001,549,1,1995,2016,0,2,0,0,-1.5961726,0.25389698,2.6310253,0.25594282,-0.34563664,-0.39112648,-0.81199795,-0.10806214,-0.17976831,-0.92834723,-4.187,-3.8110735054016116,0.021645521023292612
Eric Staal,1245,437,586,1023,0.8220000000000001,818,1,2003,2021,0,1,6,0,-1.2932129,-0.8682047,1.8980577,0.053479515,-0.30466866,1.2393428,-0.8031277,-0.3149353,-1.1699678,3.6546342,-4.187,-0.8023898239135745,0.309514544592653
Brian Bellows,1188,485,537,1022,0.86,718,1,1982,1999,0,1,3,0,-1.1805333,3.3083174,1.277865,1.0989405,-0.5005059,1.0654522,-0.7787752,-0.12937261,-1.2073941,-0.24671851,-4.187,-0.29919120025634793,0.4257552129025171
Rod Gilbert,1065,406,615,1021,0.9590000000000001,508,1,1960,1978,0,0,8,1,-0.481943,0.42496872,3.0219603,1.380112,2.6647496,-0.6915658,-0.7148363,-0.3149353,-1.212765,3.9525003,-4.187,4.323189056396484,0.9869159255786746
Dale Hunter,1409,323,697,1020,0.7240000000000001,3565,1,1980,1999,0,0,1,0,-1.2922465,0.42089036,2.9613273,1.0486387,0.469893,-1.4958174,-0.8055324,-0.10806214,-1.235719,-1.1271892,-4.187,-4.0585708255767825,0.01698037488851083
Pat LaFontaine,865,468,545,1013,1.171,552,1,1983,1998,0,0,0,1,0.6973049,1.1483983,2.4350667,1.5337682,2.7406585,1.1106753,-0.6792369,-0.10806214,-1.2718636,-0.6978361,-4.187,2.0245683555603025,0.8833525612036839
Steve Larmer,1006,441,571,1012,1.006,532,1,1980,1995,1,1,2,0,-0.5039595,-0.8429048,1.8560609,1.1215717,0.7722265,-0.4568231,-0.70778686,0.4713807,-1.2090293,-0.16702135,-4.187,-3.3493255610466006,0.03391725647142732
Lanny McDonald,1111,500,506,1006,0.905,899,1,1973,1989,0,1,4,1,-1.0578737,3.3079994,0.2709903,1.233245,1.7274709,1.780103,-0.5681309,-0.20267618,-1.0243452,0.91521,-4.187,3.2528660659790036,0.9627759642411176
Brian Propp,1016,425,579,1004,0.988,830,1,1979,1994,0,0,5,0,-0.38329607,0.44865924,2.1535053,1.3215772,3.2044969,1.7773721,-0.69891655,-0.1992452,-1.2608659,2.1111088,-4.187,4.670691764831543,0.9907211157040218
Paul Kariya,989,402,587,989,1.0,399,1,1994,2010,0,0,7,1,0.88466656,0.46405995,2.5251546,1.4479823,2.3671322,-1.2361399,-0.7078383,-0.3149353,-1.212765,3.9130123,-4.187,3.058662689208984,0.9551550495932267
Rick Middleton,1005,448,540,988,0.983,157,1,1974,1988,0,0,3,0,-0.58775264,-0.82365406,1.746735,0.5858683,2.7121904,-1.566803,-0.7544126,-0.136179,-1.2777162,-0.20179984,-4.187,-3.9027706916332248,0.019786496634423393
Dave Keon,1296,396,590,986,0.7609999999999999,117,1,1960,1982,2,4,8,1,-1.3265803,0.4822991,2.1680028,0.58481854,-0.9967719,-1.9355677,-0.751362,1.4563226,3.442246,4.8963633,-4.187,5.15935066986084,0.9942873922282355
Andy Bathgate,1069,349,624,973,0.91,624,1,1952,1971,1,1,8,1,-0.47180432,0.26554224,2.6404285,0.5481785,0.93972164,1.0871522,-0.7614106,0.72915536,-1.1032602,4.826736,-4.187,4.9852431182861325,0.9932083268897084
Shane Doan,1540,402,570,972,0.631,1353,1,1995,2017,0,0,2,0,0.1947786,0.43684947,1.6320323,0.48591453,-1.403121,-0.69221216,-0.81472373,-0.16513494,-1.4164155,-0.40770912,-4.187,-6.531520092010498,0.0014546705623363996
Ryan Getzlaf,1058,274,693,967,0.914,892,1,2005,2021,0,1,3,0,-0.39060956,-1.894583,2.7569542,0.5402005,1.0158305,1.4413842,-0.8294728,-0.15885928,-1.0296501,-0.5514,-4.187,-2.8965956802368167,0.052322107556349945
Maurice Richard,978,544,422,966,0.988,1285,1,1942,1960,1,8,13,1,0.87945336,3.2514884,-0.52786595,0.5675427,2.5662682,0.77761245,-0.5168978,0.9886407,4.08082,3.8701675,-4.187,10.870776451110839,0.9999809947529527
Henrik Zetterberg,1082,337,623,960,0.887,401,1,2002,2021,1,1,0,0,-1.6204119,0.106495656,2.340172,0.41504678,1.1059328,-0.53461105,-0.74736315,0.5182321,-1.1946235,-0.83598,-4.187,-3.0136983032226565,0.046810852033137576
Kirk Muller,1349,357,602,959,0.711,1223,1,1984,2003,0,1,6,0,-1.2250972,0.31882694,2.2196503,0.50537574,0.09695336,1.1118697,-0.85915613,-0.3217417,-1.1102123,3.541901,-4.187,1.3164670829772946,0.7885933206799999
Larry Robinson,1384,208,750,958,0.6920000000000001,793,2,1972,1992,3,6,10,1,-0.67651564,-1.6602606,2.7288857,0.8825558,1.2514714,1.2566391,1.8965939,1.5580854,3.2885814,5.186303,-4.187,12.201854980468749,0.999994978892352
Anze Kopitar,1077,333,623,956,0.888,296,1,2006,2021,0,2,5,0,-1.5814046,0.032356653,2.8671107,0.63740975,1.011781,-1.5356573,-0.7544126,-0.20605159,-0.16583872,1.8800267,-4.187,-0.42027541351318387,0.3964508479791996
Rick Tocchet,1144,440,512,952,0.8320000000000001,2912,1,1984,2002,0,1,4,0,-1.5335125,-0.83405226,0.21927994,0.076728985,-0.35938308,-1.5740479,-0.76864266,-0.20948257,-1.0499246,1.1897504,-4.187,-7.496773683547974,0.000554563965171645
Vincent Lecavalier,1212,421,528,949,0.7829999999999999,848,1,1998,2016,1,1,4,0,-1.0677469,0.24912961,0.21522951,-0.06943693,-1.1135463,1.5290743,-0.75918853,0.83951724,-1.1162738,1.128061,-4.187,-3.2844338054656985,0.03610907902398297
Chris Chelios,1651,185,763,948,0.574,2891,2,1983,2010,3,3,11,1,0.82927763,-0.86820596,3.2558126,0.62479794,-1.0569271,-1.612306,1.7755204,1.8445804,2.8375554,5.4065943,-4.187,8.020422256469725,0.9996714267900965
Jason Spezza,1129,341,601,942,0.8340000000000001,576,1,2002,2021,0,0,2,0,-1.5599309,0.26170266,2.1232708,0.23775461,-0.5720703,0.9535211,-0.85857224,-0.13274805,-1.3661376,-0.36447647,-4.187,-3.9047557051181796,0.01974803399176496
Jason Arnott,1244,417,521,938,0.754,1242,1,1993,2012,0,1,2,0,-1.0507662,0.30075854,0.2750296,0.109550014,-0.94439465,0.54774797,-0.7615932,-0.136179,-1.0867404,-0.31586725,-4.187,-6.198688470840454,0.0020279730080736435
Steve Thomas,1235,421,512,933,0.755,1306,1,1984,2004,0,0,0,0,-1.0507662,0.47418314,0.35111952,0.14674357,-0.71882766,0.4354373,-0.7615932,-0.11829947,-1.2742325,-1.1818894,-4.187,-6.834358894348145,0.0010750001555221355
Brad Richards,1126,298,634,932,0.828,251,1,2000,2016,1,2,1,0,-1.7637316,-1.4097469,2.4702127,0.033175435,-0.58421004,-1.3278646,-0.90335363,0.5990053,-0.27204192,-1.0410669,-4.187,-6.622890674591065,0.0013278165553834568
Nicklas Backstrom,961,246,686,932,0.97,462,1,2007,2021,0,1,1,0,1.0247216,-2.0899708,3.3336833,0.39923406,2.9255004,-0.31416807,-0.838343,-0.14097977,-1.0903473,-0.7170789,-4.187,-2.719469987869263,0.06183420551827642
Neal Broten,1099,289,634,923,0.84,569,1,1980,1997,0,1,2,0,-1.2590466,-1.2721243,2.4628422,0.19665861,-0.7116857,0.90971166,-0.91035163,-0.15396476,-1.2274747,-0.28325582,-4.187,-5.1766444082260135,0.005615214739903022
Pavel Datsyuk,953,314,604,918,0.963,232,1,2001,2016,0,2,3,0,0.7377604,-1.4677407,2.4673498,0.34341994,2.269638,-1.6533029,-0.806192,-0.15396476,-0.2270718,-0.08874936,-4.187,-3.5036136741638186,0.0292095854963499
Bobby Orr,657,270,645,915,1.393,953,2,1966,1979,17,2,7,1,-0.26228353,-1.7511504,2.907874,0.41666844,1.8824666,0.5932096,1.9770982,1.5580854,-0.084530935,5.027072,-4.187,8.339793479919432,0.9997612353628541
Gary Roberts,1225,438,472,910,0.743,2560,1,1986,2009,0,1,3,0,-1.0836047,-0.88005406,-0.6890065,0.08037956,-0.87979203,-1.6260948,-0.76864266,-0.1457439,-1.1181606,-0.38784915,-4.187,-10.601964199066163,2.486649940278764e-05
Scott Stevens,1635,196,712,908,0.555,2785,2,1982,2004,1,3,13,1,0.82927763,-0.86820596,2.9430592,0.62479794,-1.1665078,-1.612306,1.8007005,0.9426076,2.8375554,5.275973,-4.187,6.590673721313476,0.9986287683028214
Tony Amonte,1174,416,484,900,0.767,752,1,1990,2007,0,0,5,0,-1.0598371,0.39241654,-0.6682057,0.17204838,-1.1013511,1.2160281,-0.7751082,-0.21904747,-1.4609462,1.709301,-4.187,-4.921864711761475,0.0072328376780454685
Ray Ferraro,1258,408,490,898,0.7140000000000001,1288,1,1984,2002,0,0,1,0,-1.0482473,0.46324193,-0.54444236,0.17898694,0.36104196,0.40603974,-0.7615932,-0.12786438,-1.3056526,-1.127075,-4.187,-6.644316875457764,0.0012997056977299356
Brad Park,1113,213,683,896,0.805,1429,2,1968,1985,0,0,9,1,-1.0516684,-1.7605236,3.2862647,0.5894726,-0.06610435,-0.14994809,2.1802056,-0.34785298,-0.9671274,5.151295,-4.187,3.7286818389892575,0.9765391516441292
Peter Bondra,1081,503,389,892,0.825,761,1,1990,2007,0,0,5,0,-1.3871428,2.9623451,-0.8321628,0.12405762,-0.3761341,1.1978405,-0.70603234,-0.21904747,-1.4271674,1.721015,-4.187,-1.7422861690521243,0.14902278133024977
Butch Goring,1107,375,513,888,0.802,102,1,1969,1985,1,4,1,0,-1.468377,0.44718093,0.65536374,0.17081991,-0.42778322,-1.4044567,-0.6537991,0.7267554,3.6222153,-0.8126794,-4.187,-1.8633834953308108,0.1343091652424952
Owen Nolan,1200,422,463,885,0.738,1793,1,1990,2010,0,0,5,0,-1.0334401,0.2466123,-0.9008675,0.12487868,-0.9274122,-1.1784191,-0.76864266,-0.21904747,-1.3411543,1.709301,-4.187,-7.441751205444336,0.0005859141438614965
Peter Forsberg,708,249,636,885,1.25,688,1,1994,2011,3,2,5,1,-0.05449909,-1.9295952,2.678402,-0.002079811,2.24755,1.3981925,-0.84539247,1.4599242,-0.015871475,2.6305752,-4.187,3.434704578399658,0.9687717100730089
Bill Barber,903,420,463,883,0.978,623,1,1972,1984,0,2,6,1,0.8146092,0.48039398,-1.0104624,0.35876596,2.3991508,0.97229314,-0.6708971,-0.3347376,-0.2032148,2.8899753,-4.187,0.6942675476074216,0.666915590614592
Dennis Maruk,888,356,522,878,0.9890000000000001,761,1,1975,1989,0,0,2,0,0.37151316,0.37889853,0.26044205,0.13902818,2.954422,0.8745121,-0.6638477,-0.136179,-1.3746516,-0.25851655,-4.187,-2.012892210006714,0.117855954017652
Ilya Kovalchuk,926,443,433,876,0.946,544,1,2001,2020,1,0,3,0,1.6687919,-0.82111883,-1.0079317,0.12767035,0.87771904,-0.44165125,-0.6708971,0.7598381,-1.3884679,-0.33783165,-4.187,-7.089671098709107,0.0008329770868868853
Patrice Bergeron,1093,353,519,872,0.7979999999999999,424,1,2003,2021,0,1,2,0,-1.5902058,0.109999605,0.5693515,0.22333187,-0.43277156,-1.2137216,-0.7680588,-0.136179,-1.2066534,-0.075196385,-4.187,-7.116897785186768,0.0008106219739434948
Markus Naslund,1117,395,474,869,0.778,736,1,1993,2009,1,0,5,0,-1.4269361,0.39318743,-0.6625088,-0.09891704,-1.1574019,1.3180349,-0.7751082,0.8904795,-1.4609462,1.917361,-4.187,-3.82281919670105,0.021398175189381745
Cliff Ronning,1137,306,563,869,0.764,453,1,1985,2004,0,0,0,0,-1.8395867,-1.4360123,2.0653021,0.3084512,-0.8404788,-1.1264635,-0.91035163,-0.13608524,-1.3532459,-1.0419296,-4.187,-8.657813751220704,0.0001737335941895028
Trevor Linden,1372,375,492,867,0.632,895,1,1988,2008,0,0,2,0,-0.8642147,0.2697114,-0.5509019,0.14048244,-1.327872,1.2176864,-0.71475613,-0.17813079,-1.5083734,-0.27907935,-4.187,-7.118233406066895,0.000809540888906463
Ivan Boldirev,1052,361,505,866,0.823,507,1,1970,1985,0,1,1,0,-0.6556402,0.34914404,-0.22353524,0.27822495,-0.31014755,-0.1802793,-0.7680588,-0.12786438,-1.1914029,-0.7491597,-4.187,-7.110079013824463,0.0008161637812298634
Phil Kessel,1071,375,490,865,0.8079999999999999,320,1,2006,2021,0,2,3,0,-1.5429682,0.1066423,-0.38942373,0.22495228,-0.41491255,-0.5534189,-0.7681102,-0.1457439,-0.25659293,-0.105543695,-4.187,-6.489151203155518,0.001517532091163537
Eric Lindros,760,372,493,865,1.138,1398,1,1992,2007,2,0,6,1,-0.121174015,0.1996782,-0.7184437,-0.004517436,2.1672673,-0.4914217,-0.6644316,1.7158083,-1.2428757,3.6365044,-4.187,0.41056803512573214,0.6012240751913516
Yvan Cournoyer,968,428,435,863,0.892,255,1,1963,1979,1,10,6,1,0.88761234,0.48257357,-0.64464504,0.4003464,1.1027197,-1.6873688,-0.5566375,0.9886407,4.5464873,3.3722613,-4.187,3.8173773651123044,0.9784875739801528
Alex Tanguay,1088,283,580,863,0.7929999999999999,527,1,1999,2016,0,1,1,0,-1.5738611,-1.4043131,2.0647838,0.28673026,-0.96663016,-0.37582338,-0.91035163,-0.13608524,-1.2145828,-0.9608276,-4.187,-7.80410000038147,0.00040789206070676663
Dean Prentice,1378,391,469,860,0.624,484,1,1952,1974,0,0,4,0,-1.2299613,0.13384067,-0.23500627,0.31734884,-1.1913536,-0.42394346,-0.73772526,-0.25143436,-1.5855001,0.91040826,-4.187,-7.25036522102356,0.0007094114437117973
Tomas Sandstrom,983,394,463,857,0.872,1193,1,1984,1999,0,1,2,0,1.0282301,0.39933398,-0.9457113,0.12781304,-0.3764805,0.82870024,-0.7615932,-0.1457439,-1.0843819,-0.23322973,-4.187,-6.378293239593506,0.001695140216138531
Bill Guerin,1263,429,427,856,0.6779999999999999,1660,1,1991,2010,0,2,4,0,-1.0463876,-1.001713,-0.84933347,0.16895147,1.1514932,-1.3401731,-0.7611501,-0.21904747,-0.25856775,1.0231655,-4.187,-6.273374998092652,0.0018823033325207344
Vyacheslav Kozlov,1182,356,497,853,0.722,704,1,1991,2010,0,2,0,0,-1.0666385,0.41383502,-0.5022991,0.1765317,0.1944229,1.1637547,-0.7680588,-0.12786438,-0.18692683,-1.2188505,-4.187,-5.042455279350281,0.0064164364236782906
Ted Lindsay,1068,379,472,851,0.797,1808,1,1944,1965,1,4,11,1,-0.5441231,0.34044406,-0.38443568,0.17188902,-0.52322716,-1.7149935,-0.661381,0.9886407,3.547535,4.927159,-4.187,2.504630363464355,0.9244657888353197
Gary Suter,1145,203,641,844,0.737,1349,2,1985,2002,1,1,4,0,-1.498136,-1.7785761,2.4537692,0.24566363,-0.9579885,-0.317215,2.1802056,0.7327569,-0.9426297,1.2659578,-4.187,-1.3050562973022464,0.21331528030773406
Tom Lysiak,919,292,551,843,0.917,567,1,1973,1986,0,0,3,0,0.8988183,-1.2455927,2.1695657,0.27157533,0.9216595,0.8796843,-0.81319,-0.15396476,-1.333873,-0.28661442,-4.187,-3.7777502174377444,0.022362571723191223
John MacLean,1194,413,429,842,0.705,1328,1,1983,2002,0,1,2,0,-1.0402415,0.2818116,-0.8349344,0.14179334,0.17273027,0.690933,-0.7615932,-0.1457439,-1.1181606,-0.31586725,-4.187,-6.076031171798706,0.0022920106966910184
Ryan Smyth,1270,386,456,842,0.6629999999999999,976,1,1994,2014,0,0,1,0,-1.0099413,0.33671892,-0.7467434,0.15253955,1.300578,0.43749443,-0.74464655,-0.12786438,-1.3056526,-1.127075,-4.187,-6.011651002883911,0.002444051792395233
Scott Mellanby,1431,364,476,840,0.5870000000000001,2479,1,1985,2007,0,0,1,0,0.31723997,0.31520844,-0.46531662,0.15218292,-1.4328654,-1.923017,-0.72421026,-0.16354413,-1.4396787,-1.2341988,-4.187,-11.102439605712892,1.5075273376314421e-05
Steven Stamkos,806,424,414,838,1.04,499,1,2008,2021,2,1,6,0,0.09886317,0.24714707,-0.9653899,0.18863738,0.48185766,-0.68114763,-0.6500563,1.7158083,-1.1624047,3.1497903,-4.187,-1.8627578849792483,0.1343819217344157
John Tonelli,1028,325,511,836,0.813,911,1,1978,1992,0,4,2,0,-0.43869215,0.46292087,0.23916447,0.23841646,-0.37771043,0.21619825,-0.64487743,-0.136179,3.54049,-0.119832255,-4.187,-0.7684092159271243,0.31682332522349793
Jacques Lemaire,853,366,469,835,0.9790000000000001,217,1,1967,1979,0,8,2,1,0.5366496,0.4314978,0.03142097,0.46396998,2.6705039,-1.1261888,-0.5495881,-0.1457439,4.68403,0.08540649,-4.187,2.3583081130981443,0.9135923390473701
Saku Koivu,1124,255,577,832,0.74,809,1,1995,2014,0,0,1,0,-1.5067569,-1.9644727,1.7604886,0.13566849,-0.9741368,0.743514,-0.9266343,-0.14097977,-1.2572416,-1.300881,-4.187,-8.11167498779297,0.0002999259465159101
Brent Sutter,1111,363,466,829,0.746,1054,1,1980,1998,0,2,1,0,-1.1948197,0.47571227,-0.7471511,0.08897507,-0.72324777,0.73023957,-0.7521391,-0.12786438,-0.3413003,-1.1315225,-4.187,-6.715298377990723,0.0012107565484606366
John Ogrodnick,928,402,425,827,0.8909999999999999,260,1,1979,1993,0,0,5,0,1.6767102,0.38320774,-1.0208786,0.38837695,1.2169842,-1.4927105,-0.6638991,-0.21904747,-1.3687456,1.5933269,-4.187,-5.370385491371155,0.004630793514135872
Doug Wilson,1024,237,590,827,0.8079999999999999,830,2,1977,1993,1,0,7,1,-0.4308511,-1.5667518,2.2576807,0.40372026,-0.1276542,1.5497878,2.1547568,0.83091813,-1.0228158,5.6091013,-4.187,5.901743209838867,0.9972727844926416
Red Kelly,1316,281,542,823,0.625,327,2,1947,1967,1,8,12,1,-0.8119699,-0.85726243,2.2408564,0.77367616,-0.6752988,-0.86530906,1.7211844,0.9249108,3.5971236,4.970791,-4.187,7.643672264099121,0.9995211634331573
Pierre Larouche,812,395,427,822,1.012,237,1,1974,1988,0,2,2,0,0.024025928,0.37416703,-0.936925,0.2983383,0.81446064,-1.3764379,-0.6568497,-0.1457439,-0.2590829,0.013042178,-4.187,-6.062031113624573,0.002324249544907802
Bernard Geoffrion,883,393,429,822,0.9309999999999999,689,1,1950,1968,4,6,11,1,0.16184431,0.51872015,-0.5218643,0.26945692,0.7788737,1.6107535,-0.5636355,1.7158083,4.351774,4.5893726,-4.187,8.562259948730468,0.999808849812552
Stephane Richer,1054,421,398,819,0.777,614,1,1984,2002,0,2,1,0,-0.54673123,0.5937476,-0.950911,0.2526094,-0.73119444,1.0615731,-0.7392552,-0.12786438,-0.19043778,-0.9176284,-4.187,-5.936361038208008,0.002634665157006282
John LeClair,967,406,413,819,0.847,501,1,1990,2007,0,1,5,0,0.93208885,0.41599166,-1.0607495,0.36431706,-0.28795788,-0.78603715,-0.75426745,-0.21904747,-1.2269045,1.5765823,-4.187,-6.165073239326477,0.0020971571309336113
Claude Giroux,895,257,562,819,0.915,382,1,2007,2021,0,0,6,0,1.0027719,-2.1601524,2.4974215,0.41773188,0.9343359,-0.81564426,-0.83839446,-0.34785298,-1.235354,3.2370296,-4.187,-2.4978793497085574,0.07600697927085008
Steve Shutt,930,424,393,817,0.878,410,1,1972,1985,0,5,3,1,1.7875158,0.60457647,-0.5583357,0.65181535,1.0715922,-0.35856652,-0.5278339,-0.1457439,4.185896,0.010978295,-4.187,0.7473781471252439,0.6786071423809577
