playerID,firstName,lastName,HOF,year_first,year_last,seasons,GP,G,A,Pts,PIM,+/-,PPG,PPA,SHG,SHA,GWG,GTG,SOG,PostGP,PostG,PostA,PostPts,PostPIM,Post+/-,PostPPG,PostPPA,PostSHG,PostSHA,PostGWG,PostSOG
turnbpe01,Perry,Turnbull,0,1979,1987,9,608,188,163,351,1245,-48,27,0,0,0,15,5,1316,34,6,7,13,86,-13,2,0,0,0,0,28
turnbra01,Randy,Turnbull,0,1981,1981,1,1,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnbtr01,Travis,Turnbull,0,2011,2011,1,3,1,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
turnebo01,Bob,Turner,0,1955,1962,8,478,19,51,70,307,0,0,0,0,0,0,0,0,68,1,4,5,44,0,0,0,0,0,0,0
turnebr01,Brad,Turner,0,1991,1991,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
turnede01,Dean,Turner,0,1978,1982,5,35,1,0,1,59,-5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
turnejo01,Joe,Turner,0,1941,1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turriky01,Kyle,Turris,0,2007,2011,5,186,31,44,75,70,-10,4,14,0,0,6,0,360,11,2,4,6,4,0,0,1,0,0,1,19
tustino01,Norm,Tustin,0,1941,1941,1,18,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tutenau01,Aud,Tuten,0,1941,1942,2,39,4,8,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuttbr01,Brian,Tutt,0,1989,1989,1,7,1,0,1,2,-4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
tuttlst01,Steve,Tuttle,0,1988,1990,3,144,28,28,56,12,-1,1,2,2,2,4,0,190,17,1,6,7,2,0,0,2,0,0,0,14
tuzzoto01,Tony,Tuzzolino,0,1997,2001,5,9,0,0,0,7,-4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
tverdol01,Oleg,Tverdovsky,0,1994,2006,13,713,77,240,317,291,-21,29,118,2,1,15,3,1170,45,0,14,14,6,-6,0,7,0,0,0,38
tvrdoro01,Roman,Tvrdon,0,2003,2003,1,9,0,1,1,2,-3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
twistto01,Tony,Twist,0,1989,1998,10,445,10,18,28,1121,-23,0,0,0,0,2,0,123,18,1,1,2,22,-1,0,0,0,0,0,2
tyrelda01,Dana,Tyrell,0,2010,2011,2,104,6,14,20,18,-10,0,0,0,0,1,0,96,7,0,0,0,2,-3,0,0,0,0,0,4
tyutife01,Fedor,Tyutin,0,2003,2011,9,558,42,143,185,370,-45,16,64,3,4,4,0,909,28,0,9,9,12,-5,0,1,0,0,0,28
ubriage01,Gene,Ubriaco,0,1967,1969,3,177,39,35,74,50,-20,8,0,0,0,5,1,278,11,2,0,2,4,0,0,0,0,0,0,0
ulanoig01,Igor,Ulanov,0,1991,2005,15,739,27,135,162,1151,13,4,16,0,9,4,2,529,39,1,4,5,84,-10,0,1,0,0,0,29
ullmano01,Norm,Ullman,1,1955,1974,20,1410,490,739,1229,712,40,78,0,5,0,34,15,1581,106,30,53,83,67,0,0,0,0,0,3,0
ullstda01,David,Ullstrom,0,2011,2011,1,29,4,4,8,6,-2,1,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0
ulmerje01,Jeff,Ulmer,0,2000,2000,1,21,3,0,3,8,-6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
ulmerla01,Layne,Ulmer,0,2003,2003,1,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
umberrj01,R.J.,Umberger,0,2005,2011,7,551,143,171,314,236,-56,41,37,6,10,18,0,1320,26,14,5,19,12,4,3,2,0,0,2,55
underma01,Matt,Underhill,0,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ungerga01,Garry,Unger,0,1967,1982,16,1105,413,391,804,1075,-131,105,0,4,0,54,24,3433,52,12,18,30,105,0,2,0,1,0,1,0
upshasc01,Scottie,Upshall,0,2002,2011,10,387,88,89,177,354,21,15,12,1,0,15,1,854,26,4,6,10,48,0,1,1,0,0,1,50
urbomal01,Alexander,Urbom,0,2010,2011,2,13,2,0,2,9,-1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
ustorst01,Stefan,Ustorf,0,1995,1996,2,54,7,10,17,16,5,0,0,0,2,1,0,46,5,0,0,0,0,-1,0,0,0,0,0,9
vaanaos01,Ossi,Vaananen,0,2000,2008,9,479,13,55,68,482,26,0,4,1,3,4,0,290,20,0,1,1,26,3,0,0,0,0,0,9
vachoni01,Nick,Vachon,0,1996,1996,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vachoro01,Rogie,Vachon,0,1966,1981,16,795,0,10,10,47,0,0,0,0,0,0,0,0,48,0,0,0,4,0,0,0,0,0,0,0
vadnaca01,Carol,Vadnais,0,1966,1982,17,1087,169,418,587,1813,-62,55,0,4,0,19,10,2447,106,10,40,50,187,0,4,0,0,0,0,0
vaiclu01,Lubomir,Vaic,0,1997,1999,3,9,1,1,2,2,-2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
vailer01,Eric,Vail,0,1973,1981,9,591,216,260,476,281,38,57,0,2,0,29,17,1388,20,5,6,11,6,0,1,0,0,0,2,0
vailsp01,Sparky,Vail,0,1928,1929,2,50,4,1,5,18,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0
vaiveri01,Rick,Vaive,0,1979,1991,13,876,441,347,788,1445,-78,143,29,11,0,52,12,2602,54,27,16,43,111,-7,16,3,0,0,1,129
valabbo01,Boris,Valabik,0,2007,2009,3,80,0,7,7,210,-14,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
valench01,Chris,Valentine,0,1981,1983,3,105,43,52,95,127,-25,21,0,0,0,7,4,211,2,0,0,0,4,0,0,0,0,0,0,0
valicro01,Rob,Valicevic,0,1998,2003,6,193,28,20,48,61,-13,3,1,1,2,10,0,218,0,0,0,0,0,0,0,0,0,0,0,0
valiqja01,Jack,Valiquette,0,1974,1980,7,350,84,134,218,79,-66,18,0,6,0,9,4,626,23,3,6,9,4,0,1,0,0,0,0,0
valiqst01,Stephen,Valiquette,0,1999,2009,11,46,0,1,1,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
valkga01,Garry,Valk,0,1990,2002,13,777,100,156,256,747,-1,10,19,4,8,16,4,1047,61,6,7,13,79,-10,0,0,0,1,1,60
vallili01,Lindsay,Vallis,0,1993,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanalsh01,Shaun,Van Allen,0,1990,2003,14,794,84,185,269,481,54,6,21,13,8,17,0,811,61,1,7,8,45,-10,0,0,0,0,1,54
vanbijo01,John,Vanbiesbrouck,0,1981,2001,21,882,0,38,38,310,0,0,6,0,2,0,0,2,71,0,3,3,32,0,0,0,0,0,0,0
vanbojo01,John,Van Boxmeer,0,1973,1983,11,588,84,274,358,465,23,32,0,1,0,6,6,1483,38,5,15,20,37,0,3,0,0,0,2,0
vandech01,Chris,Vande Velde,0,2010,2011,2,17,1,2,3,14,-4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
vandeda01,David,Van der Gulik,0,2008,2011,4,37,2,9,11,4,6,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
vandeji01,Jim,Vandermeer,0,2002,2011,10,461,25,80,105,664,-9,5,10,1,4,3,0,469,21,0,2,2,17,-6,0,0,0,0,0,16
vandepe01,Pete,Vandermeer,0,2007,2007,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vandery01,Ryan,VandenBussche,0,1996,2005,10,310,10,10,20,702,-35,2,1,0,0,0,0,111,1,0,0,0,0,0,0,0,0,0,0,1
vandowa01,Wayne,Van Dorp,0,1986,1991,6,125,12,12,24,565,5,0,1,0,0,1,0,81,27,0,1,1,42,-2,0,0,0,0,0,8
vandrda01,David,Van Drunen,0,1999,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vanekth01,Thomas,Vanek,0,2005,2011,7,547,230,217,447,338,35,96,70,2,0,39,0,1516,36,15,5,20,18,-5,7,1,0,0,2,82
vanimda01,Darren,Van Impe,0,1994,2002,9,411,25,90,115,397,-22,16,46,1,3,2,1,491,33,3,9,12,28,-11,2,6,0,0,1,56
vanimed01,Ed,Van Impe,0,1966,1976,11,700,27,126,153,1025,70,5,0,0,0,5,3,732,66,1,12,13,131,0,0,0,0,0,0,0
vanrija01,James,Van Riemsdyk,0,2009,2011,3,196,47,52,99,89,13,9,7,0,0,11,0,467,39,11,4,15,12,-9,2,0,0,0,1,120
vanrymi01,Mike,Van Ryn,0,2000,2008,9,353,30,99,129,260,5,12,37,1,1,3,1,554,9,0,0,0,0,-2,0,0,0,0,0,12
varadva01,Vaclav,Varada,0,1995,2005,11,493,58,125,183,410,19,7,12,0,1,6,1,786,87,11,19,30,82,10,1,0,0,0,0,132
varispe01,Petri,Varis,0,1997,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
varlase01,Sergei,Varlamov,0,1997,2002,6,63,8,7,15,26,5,0,0,0,0,1,0,99,1,0,0,0,2,0,0,0,0,0,0,0
varlasi01,Semyon,Varlamov,0,2008,2011,4,112,0,2,2,6,0,0,1,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0
varvija01,Jarkko,Varvio,0,1993,1994,2,13,3,4,7,4,2,1,2,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0
vasicjo01,Josef,Vasicek,0,2000,2007,8,460,77,106,183,311,-38,14,23,2,1,11,0,712,37,5,2,7,14,3,0,0,0,0,1,54
vasilal01,Alexander,Vasilevski,0,1995,1996,2,4,0,0,0,2,-2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
vasilal02,Alexei,Vasiliev,0,1999,1999,1,1,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vasilan01,Andrei,Vasilyev,0,1994,1998,5,16,2,5,7,6,-1,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
vasilhe01,Herbert,Vasiljevs,0,1998,2001,4,51,8,7,15,22,-15,4,2,0,1,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0
vaskede01,Dennis,Vaske,0,1990,1998,9,235,5,41,46,253,31,1,8,0,1,1,0,217,22,0,7,7,16,-4,0,0,0,0,0,23
vaskomo01,Moose,Vasko,0,1956,1969,14,786,34,166,200,719,-55,0,0,0,0,0,0,78,78,2,7,9,73,0,0,0,0,0,1,0
vaskori01,Rick,Vasko,0,1977,1980,4,31,3,7,10,29,-15,1,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0
vasyual01,Alexander,Vasyunov,0,2010,2010,1,18,1,4,5,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
vauclju01,Julien,Vauclair,0,2003,2003,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vautoyv01,Yvon,Vautour,0,1979,1984,6,204,26,33,59,401,-69,4,0,0,0,2,1,233,0,0,0,0,0,0,0,0,0,0,0,0
vaydigr01,Greg,Vaydik,0,1976,1976,1,5,0,0,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
veillst01,Stephane,Veilleux,0,2002,2011,10,460,46,55,101,317,-62,2,4,2,3,4,0,652,11,0,0,0,31,-2,0,0,0,0,0,19
veisomi01,Mike,Veisor,0,1973,1983,11,139,0,3,3,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
veitcda01,Darren,Veitch,0,1980,1990,11,511,48,209,257,296,17,24,16,1,3,5,2,1056,33,4,11,15,33,7,3,4,0,0,1,64
velisra01,Randy,Velischek,0,1982,1991,10,509,21,76,97,401,-68,0,1,2,2,0,0,335,44,2,5,7,32,-16,0,0,0,1,0,21
vellumi01,Mike,Vellucci,0,1987,1987,1,2,0,0,0,11,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
venasvi01,Vic,Venasky,0,1972,1978,7,430,61,101,162,66,-17,8,0,1,0,13,1,561,21,1,5,6,12,0,1,0,0,0,0,0
venerga01,Gary,Veneruzzo,0,1967,1971,5,7,1,1,2,0,0,0,0,0,0,0,0,9,9,0,2,2,2,0,0,0,0,0,0,0
verbepa01,Pat,Verbeek,0,1982,2001,20,1424,522,541,1063,2905,-44,186,157,4,4,67,13,3283,117,26,36,62,225,-32,15,15,0,0,5,254
vermean01,Antoine,Vermette,0,2003,2011,9,622,144,185,329,333,5,23,37,18,7,18,1,1174,58,9,9,18,52,-10,3,0,0,0,1,90
vermema01,Mark,Vermette,0,1988,1991,4,67,5,13,18,33,-31,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
vernakr01,Kris,Vernarsky,0,2002,2003,2,17,1,0,1,2,-3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
vernami01,Michael,Vernace,0,2008,2010,3,22,0,1,1,10,-7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
vernomi01,Mike,Vernon,0,1982,2001,20,781,0,39,39,271,0,0,3,0,4,0,0,0,138,0,5,5,46,0,0,1,0,0,0,0
verotda01,Darcy,Verot,0,2003,2003,1,37,0,2,2,135,-6,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
verrecl01,Claude,Verret,0,1983,1984,2,14,2,5,7,2,-5,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
verstkr01,Kris,Versteeg,0,2007,2011,5,321,88,113,201,198,17,24,35,9,4,12,0,705,57,14,23,37,56,2,5,7,0,0,3,121
verstle01,Leigh,Verstraete,0,1982,1987,6,8,0,1,1,14,-2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
vervede01,Dennis,Ververgaert,0,1973,1980,8,583,176,216,392,247,-71,42,0,1,0,22,6,1106,8,1,2,3,6,0,1,0,0,0,0,0
vescery01,Ryan,Vesce,0,2008,2009,2,19,3,2,5,4,-3,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0
veseyji01,Jim,Vesey,0,1988,1991,4,15,1,2,3,7,-4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
veysesi01,Sid,Veysey,0,1977,1977,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vezinge01,Georges,Vezina,1,1917,1925,9,190,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
vialde01,Dennis,Vial,0,1990,1997,8,242,4,15,19,794,-27,0,1,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
vickest01,Steve,Vickers,0,1972,1981,10,698,246,340,586,330,54,69,0,1,0,35,8,1276,68,24,25,49,58,0,4,0,0,0,2,0
vigiejp01,J.P.,Vigier,0,2000,2006,7,213,23,23,46,97,-42,3,4,3,3,3,0,286,0,0,0,0,0,0,0,0,0,0,0,0
vigneal01,Alain,Vigneault,0,1981,1982,2,42,2,5,7,82,-5,0,0,0,0,0,0,22,4,0,1,1,26,0,0,0,0,0,0,0
viitave01,Vesa,Viitakoski,0,1993,1995,3,23,2,4,6,8,-2,2,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
vilgrcl01,Claude,Vilgrain,0,1987,1993,7,89,21,32,53,78,19,1,1,1,0,1,1,110,11,1,1,2,17,-1,0,0,0,0,0,9
villegi01,Gilles,Villemure,0,1963,1976,14,205,0,2,2,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
vinceda01,Dan,Vincelette,0,1986,1991,6,193,20,22,42,351,-47,3,4,0,0,0,0,204,12,0,0,0,4,-6,0,0,0,0,0,5
vincoto01,Tomas,Vincour,0,2010,2011,2,71,5,7,12,6,-7,0,0,0,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0
viponpe01,Pete,Vipond,0,1972,1972,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
virtaha01,Hannu,Virta,0,1981,1985,5,245,25,101,126,66,25,7,0,2,0,1,0,408,17,1,3,4,6,-5,0,0,0,0,0,5
virtato01,Tony,Virta,0,2001,2001,1,8,2,3,5,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
virtute01,Terry,Virtue,0,1998,1999,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
vishema01,Mark,Visheau,0,1993,1998,6,29,1,3,4,107,-7,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
vishniv01,Ivan,Vishnevskiy,0,2008,2009,2,5,0,2,2,2,-1,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
vishnvi01,Vitaly,Vishnevski,0,1999,2007,9,552,16,52,68,494,-27,1,1,1,5,0,0,456,40,0,5,5,18,2,0,0,0,0,0,17
visnolu01,Lubomir,Visnovsky,0,2000,2011,12,771,117,333,450,335,32,47,174,0,1,18,0,1344,18,0,4,4,2,-2,0,2,0,0,0,19
vitaljo01,Joe,Vitale,0,2010,2011,2,77,5,11,16,69,-6,0,1,0,1,1,0,83,4,0,0,0,12,-2,0,0,0,0,0,1
vitolha01,Harijs,Vitolinsh,0,1993,1993,1,8,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
viveiem01,Emanuel,Viveiros,0,1985,1987,3,29,1,11,12,6,-3,0,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
vlasato01,Tomas,Vlasak,0,2000,2000,1,10,1,3,4,2,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
vlasima01,Marc-Edouard,Vlasic,0,2006,2011,6,471,22,111,133,175,62,7,35,0,3,4,0,551,68,0,9,9,12,-1,0,0,0,1,0,60
vokesed01,Ed,Vokes,0,1930,1930,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vokouto01,Tomas,Vokoun,0,1996,2011,16,680,0,21,21,123,0,0,10,0,1,0,0,2,11,0,0,0,2,0,0,0,0,0,0,0
volcami01,Mickey,Volcan,0,1980,1983,4,162,8,33,41,146,-61,1,0,0,0,1,0,179,0,0,0,0,0,0,0,0,0,0,0,0
volchal01,Alexandre,Volchkov,0,1999,1999,1,3,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
volchan01,Anton,Volchenkov,0,2002,2011,10,557,18,95,113,367,67,0,4,0,12,3,0,604,85,4,13,17,58,7,0,1,0,0,2,68
volekda01,David,Volek,0,1988,1993,6,396,95,154,249,201,-24,29,45,1,3,11,1,975,15,5,5,10,2,-2,0,3,0,0,1,40
volmado01,Doug,Volmar,0,1969,1972,4,62,13,8,21,26,-2,3,0,0,0,2,0,76,2,1,0,1,0,0,0,0,0,0,0,0
volpaaa01,Aaron,Volpatti,0,2010,2011,2,38,2,1,3,53,-3,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
vonarre01,Reto,Von Arx,0,2000,2000,1,19,3,1,4,4,-4,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0
vonstph01,Phil,Von Stefenelli,0,1995,1996,2,33,0,5,5,23,-1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
vopatja01,Jan,Vopat,0,1995,1999,5,126,11,20,31,70,15,0,6,0,1,2,1,119,2,0,1,1,2,1,0,0,0,0,0,1
vopatro01,Roman,Vopat,0,1995,1998,4,133,6,14,20,253,-29,2,0,0,0,3,0,150,0,0,0,0,0,0,0,0,0,0,0,0
voracja01,Jakub,Voracek,0,2008,2011,4,319,57,126,183,128,12,6,30,0,0,6,0,628,15,2,9,11,16,0,1,3,0,0,1,32
vorobpa01,Pavel,Vorobiev,0,2003,2005,3,57,10,15,25,38,-1,3,7,0,1,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0
vorobvl01,Vladimir,Vorobiev,0,1996,1998,3,33,9,7,16,14,-5,2,3,0,0,1,0,74,1,0,0,0,0,-1,0,0,0,0,0,1
vorosaa01,Aaron,Voros,0,2007,2010,4,162,18,19,37,395,-22,4,1,0,0,2,0,148,9,1,0,1,30,-3,0,0,0,0,0,13
vossca01,Carl,Voss,1,1926,1937,12,261,34,70,104,50,0,0,0,0,0,0,0,0,24,5,3,8,0,0,0,0,0,0,0,0
voynovi01,Viatcheslav,Voynov,0,2011,2011,1,54,8,12,20,12,12,3,3,0,0,2,0,86,20,1,2,3,4,1,0,0,0,0,0,28
vranape01,Petr,Vrana,0,2008,2008,1,16,1,0,1,2,-4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
vrbatra01,Radim,Vrbata,0,2001,2011,11,678,183,202,385,194,30,61,62,4,4,34,1,1947,36,6,8,14,12,-15,3,4,0,0,1,97
vujtevl01,Vladimir,Vujtek,0,1991,2002,12,110,7,30,37,38,-15,1,7,0,0,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0
vukotmi01,Mick,Vukota,0,1987,1997,11,574,17,29,46,2071,-35,0,1,0,0,0,0,269,23,0,0,0,73,-4,0,0,0,0,0,8
vyazmig01,Igor,Vyazmikin,0,1990,1990,1,4,1,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
vyborda01,David,Vyborny,0,2000,2007,8,543,113,204,317,228,-48,36,90,7,1,17,0,920,0,0,0,0,0,0,0,0,0,0,0,0
vyshese01,Sergei,Vyshedkevich,0,1999,2000,2,30,2,5,7,16,-10,1,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
waddedo01,Don,Waddell,0,1980,1980,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wagnest01,Steve,Wagner,0,2007,2008,2,46,4,8,12,26,-9,1,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
waitefr01,Frank,Waite,0,1930,1930,1,17,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waiteji01,Jimmy,Waite,0,1988,1998,11,106,0,1,1,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
wakalda01,Darcy,Wakaluk,0,1988,1996,9,191,0,6,6,90,0,0,1,0,0,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0
wakeler01,Ernie,Wakely,0,1962,1971,10,113,0,3,3,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
walkego01,Gord,Walker,0,1986,1989,4,31,3,4,7,23,-8,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
walkeho01,Howard,Walker,0,1980,1982,3,83,2,13,15,133,0,2,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
walkeja01,Jack,Walker,1,1926,1927,2,80,5,8,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walkeku01,Kurt,Walker,0,1975,1977,3,71,4,5,9,152,-2,0,0,0,0,0,0,20,16,0,0,0,34,0,0,0,0,0,0,0
walkema01,Matt,Walker,0,2002,2011,10,314,4,26,30,464,-9,0,0,0,2,0,0,303,21,0,2,2,14,-6,0,0,0,0,0,18
walkeru01,Russ,Walker,0,1976,1977,2,17,1,0,1,41,-2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
walkesc01,Scott,Walker,0,1994,2009,16,829,151,246,397,1162,-56,39,57,12,6,24,2,1324,30,1,7,8,31,-6,0,0,0,0,1,44
wallati01,Tim,Wallace,0,2008,2011,4,73,3,8,11,28,-4,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0
wallbo01,Bob,Wall,0,1964,1971,8,322,30,55,85,155,-49,10,0,1,0,4,1,471,22,0,3,3,2,0,0,0,0,0,0,0
wallije01,Jesse,Wallin,0,1999,2002,4,49,0,2,2,34,-5,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
wallini01,Niclas,Wallin,0,2000,2010,11,614,21,58,79,460,-61,0,3,0,1,3,1,586,93,4,8,12,44,5,0,0,0,0,4,72
wallipe01,Peter,Wallin,0,1980,1981,2,52,3,14,17,14,0,0,0,0,0,1,0,64,14,2,6,8,6,0,0,0,0,0,0,0
walliri01,Rickard,Wallin,0,2002,2009,8,79,8,11,19,34,-5,3,0,0,0,2,0,89,0,0,0,0,0,0,0,0,0,0,0,0
wallmi01,Michael,Wall,0,2006,2006,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walsede01,Derrick,Walser,0,2001,2006,6,91,8,21,29,56,-18,6,10,0,0,2,0,133,0,0,0,0,0,0,0,0,0,0,0,0
walshfl01,Flat,Walsh,0,1926,1932,7,108,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
walshji01,Jim,Walsh,0,1981,1981,1,4,0,1,1,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
walshmi01,Mike,Walsh,0,1987,1988,2,14,2,0,2,4,-7,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0
waltebe01,Ben,Walter,0,2005,2009,5,24,1,0,1,6,-1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
waltery01,Ryan,Walter,0,1978,1992,15,1003,264,382,646,946,-3,96,7,6,4,23,5,1720,113,16,35,51,62,-8,5,2,2,1,5,147
waltobo01,Bobby,Walton,0,1943,1943,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waltomi01,Mike,Walton,0,1965,1978,14,588,201,247,448,357,-43,62,0,0,0,31,14,1471,47,14,10,24,45,0,2,0,0,0,2,0
walzwe01,Wes,Walz,0,1989,2007,19,607,109,151,260,343,23,8,13,14,7,18,0,878,32,10,7,17,20,2,0,1,2,1,2,48
wamslri01,Rick,Wamsley,0,1980,1992,13,407,0,9,9,52,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0
wandeto01,Tom,Wandell,0,2008,2011,4,211,19,23,42,48,-9,0,1,0,1,4,0,305,0,0,0,0,0,0,0,0,0,0,0,0
wanviky01,Kyle,Wanvig,0,2002,2007,6,75,6,9,15,94,-11,1,0,0,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0
wappego01,Gord,Wappel,0,1979,1981,3,20,1,1,2,10,-2,0,0,0,0,0,0,12,2,0,0,0,4,0,0,0,0,0,0,0
wardaa01,Aaron,Ward,0,1993,2009,17,839,44,107,151,736,-41,2,7,1,7,9,1,679,95,4,6,10,73,5,0,0,0,1,0,71
